id,source_dataset,original_label,num_generations,exact_match_agreement,unique_response_ratio,majority_response_fraction,mean_pairwise_similarity,min_pairwise_similarity,max_pairwise_similarity,pairwise_similarity_std,generation_disagreement
halueval-2896,halueval,0,5,0.0,1.0,0.2,0.7914551496505737,0.6136986017227173,0.9508715271949768,0.11346723884344101,0.20854485034942627
halueval-3033,halueval,0,5,0.6,0.4,0.8,0.7497321963310242,0.37433063983917236,1.0,0.3065141439437866,0.25026780366897583
halueval-7880,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9788,halueval,0,5,0.0,1.0,0.2,0.3090757727622986,0.01575149968266487,0.8704577684402466,0.30242711305618286,0.6909242272377014
halueval-8099,halueval,0,5,0.1,0.8,0.4,0.6048378944396973,0.40943047404289246,1.0,0.22649045288562775,0.39516210556030273
halueval-9271,halueval,0,5,0.1,0.8,0.4,0.5563445091247559,0.3254002630710602,1.0,0.2633853852748871,0.44365549087524414
halueval-7744,halueval,1,5,0.0,1.0,0.2,0.7693103551864624,0.5965191125869751,0.9872630834579468,0.15112800896167755,0.2306896448135376
halueval-5243,halueval,0,5,0.1,0.8,0.4,0.7415481805801392,0.5905502438545227,1.0,0.1572885513305664,0.25845181941986084
halueval-996,halueval,0,5,0.0,1.0,0.2,0.673272430896759,0.515718936920166,0.9839035272598267,0.1914692521095276,0.32672756910324097
halueval-9078,halueval,1,5,0.0,1.0,0.2,0.5033842325210571,0.21051257848739624,0.9866083860397339,0.24170896410942078,0.49661576747894287
halueval-9906,halueval,1,5,0.6,0.4,0.8,0.8283712267875671,0.5709282755851746,0.9999997615814209,0.210201233625412,0.17162877321243286
halueval-6285,halueval,1,5,0.6,0.4,0.8,0.8687679171562195,0.6719199419021606,1.0,0.16072574257850647,0.13123208284378052
halueval-7812,halueval,1,5,0.4,0.4,0.6,0.9197456240653992,0.8662426471710205,1.0,0.06552745401859283,0.08025437593460083
halueval-7345,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9306,halueval,0,5,0.0,1.0,0.2,0.8068130612373352,0.5741063356399536,0.9418528079986572,0.11264582723379135,0.1931869387626648
halueval-9016,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-7174,halueval,0,5,0.3,0.6,0.6,0.6601038575172424,0.3507695198059082,0.9999999403953552,0.24334408342838287,0.33989614248275757
halueval-1809,halueval,1,5,1.0,0.2,1.0,0.9517391324043274,0.9223320484161377,1.0,0.035095036029815674,0.04826086759567261
halueval-5279,halueval,0,5,0.3,0.6,0.6,0.8087698817253113,0.5254318714141846,1.0,0.23120936751365662,0.19123011827468872
halueval-4519,halueval,0,5,1.0,0.2,1.0,0.9860720634460449,0.9651800990104675,1.0,0.017058199271559715,0.013927936553955078
halueval-4611,halueval,0,5,0.3,0.6,0.6,0.8016869425773621,0.6518566012382507,1.0,0.11978936195373535,0.19831305742263794
halueval-9878,halueval,0,5,0.1,0.8,0.4,0.6330488920211792,0.048849642276763916,1.0,0.418987900018692,0.3669511079788208
halueval-9592,halueval,0,5,0.6,0.4,0.8,0.9072772264480591,0.7681931853294373,0.9999998211860657,0.11356159299612045,0.09272277355194092
halueval-1563,halueval,0,5,0.1,0.8,0.4,0.6626690626144409,0.49034807085990906,0.9634965658187866,0.14756353199481964,0.3373309373855591
halueval-133,halueval,1,5,0.3,0.6,0.6,0.7544736862182617,0.5274968147277832,1.0,0.19138209521770477,0.24552631378173828
halueval-7672,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1498,halueval,0,5,0.6,0.4,0.8,0.9145262837409973,0.7863156795501709,1.0,0.10468351095914841,0.08547371625900269
halueval-7948,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999999403953552,0.9999999403953552,5.960464477539063e-08,1.1920928955078125e-07
halueval-4424,halueval,1,5,0.4,0.4,0.6,0.980697751045227,0.9678294658660889,1.0,0.015760278329253197,0.01930224895477295
halueval-6566,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-6720,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-7269,halueval,0,5,0.4,0.4,0.6,0.9186795949935913,0.8644661903381348,1.0,0.06639771908521652,0.08132040500640869
halueval-7848,halueval,1,5,0.3,0.6,0.6,0.9186847805976868,0.8437925577163696,1.0,0.060845520347356796,0.08131521940231323
halueval-1972,halueval,1,5,0.4,0.4,0.6,0.8886779546737671,0.8169569969177246,1.0,0.07557392865419388,0.11132204532623291
halueval-2568,halueval,0,5,0.6,0.4,0.8,0.8923347592353821,0.7308368682861328,0.9999999403953552,0.13186244666576385,0.10766524076461792
halueval-142,halueval,0,5,0.6,0.4,0.8,0.7354224920272827,0.35240209102630615,1.0,0.3000883460044861,0.2645775079727173
halueval-3857,halueval,0,5,1.0,0.2,1.0,0.8715102076530457,0.7858502864837646,1.0,0.10491150617599487,0.12848979234695435
halueval-3322,halueval,1,5,0.0,1.0,0.2,0.9686525464057922,0.9341219663619995,0.9969508647918701,0.023658549413084984,0.031347453594207764
halueval-7215,halueval,0,5,0.1,0.8,0.4,0.6346220970153809,0.40149521827697754,1.0,0.20900383591651917,0.36537790298461914
halueval-5613,halueval,1,5,0.6,0.4,0.8,0.7545750737190247,0.37722015380859375,0.9999999403953552,0.27620241045951843,0.24542492628097534
halueval-6909,halueval,1,5,1.0,0.2,1.0,0.9829407930374146,0.9573519825935364,1.0,0.020893175154924393,0.01705920696258545
halueval-7889,halueval,1,5,0.0,1.0,0.2,0.9626287221908569,0.9266757965087891,0.991104006767273,0.02080146223306656,0.037371277809143066
halueval-2560,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-8398,halueval,0,5,0.1,0.8,0.4,0.5674827694892883,0.2785695493221283,1.0,0.20589466392993927,0.43251723051071167
halueval-9568,halueval,0,5,0.4,0.4,0.6,0.6597420573234558,0.4329034090042114,1.0,0.2778194546699524,0.3402579426765442
halueval-2135,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4593,halueval,1,5,0.4,0.4,0.6,0.9193887710571289,0.8656478524208069,1.0,0.06581883132457733,0.0806112289428711
halueval-6193,halueval,0,5,0.1,0.8,0.4,0.4659293591976166,0.20609888434410095,1.0,0.2537851333618164,0.5340706408023834
halueval-1418,halueval,1,5,0.0,1.0,0.2,0.4763832688331604,0.19473549723625183,0.7346608638763428,0.16070717573165894,0.5236167311668396
halueval-5337,halueval,1,5,1.0,0.2,1.0,0.9940722584724426,0.9851804971694946,1.0,0.007260044105350971,0.005927741527557373
halueval-3153,halueval,0,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-2660,halueval,1,5,0.6,0.4,0.8,0.9039017558097839,0.7597545385360718,1.0,0.11769576370716095,0.09609824419021606
halueval-7417,halueval,0,5,0.6,0.4,0.8,0.7929326295852661,0.4823315739631653,1.0,0.2536047101020813,0.2070673704147339
halueval-2108,halueval,0,5,0.0,1.0,0.2,0.91209876537323,0.8468639850616455,0.9731618165969849,0.038027193397283554,0.08790123462677002
halueval-1086,halueval,0,5,0.2,0.6,0.4,0.6157454252243042,0.3793063759803772,0.9999998211860657,0.23870094120502472,0.3842545747756958
halueval-2795,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-8084,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9728,halueval,1,5,0.6,0.4,0.8,0.8078387975692749,0.5195971727371216,1.0,0.23534835875034332,0.1921612024307251
halueval-7247,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-1544,halueval,1,5,0.0,1.0,0.2,0.4336296617984772,0.15245690941810608,0.7686454057693481,0.22465834021568298,0.5663703382015228
halueval-824,halueval,1,5,1.0,0.2,1.0,0.9828906059265137,0.9714844226837158,1.0,0.013969678431749344,0.017109394073486328
halueval-7455,halueval,1,5,0.0,1.0,0.2,0.8493210077285767,0.6316221952438354,0.991936206817627,0.14142023026943207,0.15067899227142334
halueval-4902,halueval,1,5,0.6,0.4,0.8,0.996444821357727,0.9911119341850281,1.0,0.0043542454950511456,0.0035551786422729492
halueval-6289,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-7039,halueval,0,5,0.1,0.8,0.4,0.5652056932449341,0.2916232645511627,0.9999999403953552,0.17505893111228943,0.4347943067550659
halueval-3822,halueval,0,5,0.6,0.4,0.8,0.710250735282898,0.27562689781188965,1.0,0.35486888885498047,0.28974926471710205
halueval-4107,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9513,halueval,0,5,0.6,0.4,0.8,0.889655590057373,0.7241389751434326,1.0,0.13514375686645508,0.11034440994262695
halueval-1456,halueval,1,5,0.4,0.4,0.6,0.9483398199081421,0.9138996601104736,1.0,0.0421803779900074,0.05166018009185791
halueval-1154,halueval,1,5,0.6,0.4,0.8,0.8100646734237671,0.525161623954773,1.0,0.23262235522270203,0.1899353265762329
halueval-8545,halueval,0,5,0.0,1.0,0.2,0.5378803014755249,0.1639130860567093,0.9931925535202026,0.30333182215690613,0.4621196985244751
halueval-4699,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9449,halueval,1,5,0.1,0.8,0.4,0.6088277101516724,0.3227807283401489,0.9999998807907104,0.18176113069057465,0.39117228984832764
halueval-7246,halueval,0,5,0.1,0.8,0.4,0.46357494592666626,0.12434794008731842,1.0,0.36758047342300415,0.5364250540733337
halueval-7822,halueval,1,5,0.6,0.4,0.8,0.6441575288772583,0.15222640335559845,1.0,0.40176331996917725,0.3558424711227417
halueval-7929,halueval,1,5,1.0,0.2,1.0,0.993689239025116,0.9842230677604675,1.0,0.007729086559265852,0.006310760974884033
halueval-6057,halueval,0,5,0.1,0.8,0.4,0.8213523030281067,0.6935594081878662,1.0,0.12232939898967743,0.1786476969718933
halueval-4124,halueval,0,5,0.3,0.6,0.6,0.9405123591423035,0.8786818981170654,1.0,0.047431204468011856,0.05948764085769653
halueval-1009,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-8464,halueval,0,5,0.0,1.0,0.2,0.9237455129623413,0.8642406463623047,0.9768958687782288,0.03714388608932495,0.07625448703765869
halueval-2542,halueval,0,5,1.0,0.2,1.0,0.9688704609870911,0.9221761226654053,1.0,0.03812575712800026,0.031129539012908936
halueval-4940,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-192,halueval,0,5,0.2,0.6,0.4,0.5971214771270752,0.2612419128417969,1.0,0.2524811029434204,0.4028785228729248
halueval-5332,halueval,1,5,0.3,0.6,0.6,0.9819439053535461,0.9559453725814819,1.0,0.013391125947237015,0.018056094646453857
halueval-58,halueval,0,5,1.0,0.2,1.0,0.9890368580818176,0.9725921750068665,1.0,0.013427037745714188,0.010963141918182373
halueval-8566,halueval,0,5,0.0,1.0,0.2,0.9469316601753235,0.9131676554679871,0.9767301082611084,0.024376006796956062,0.053068339824676514
halueval-9261,halueval,1,5,0.1,0.8,0.4,0.32885271310806274,-0.03519177809357643,0.9934420585632324,0.3497208058834076,0.6711472868919373
halueval-4377,halueval,1,5,0.3,0.6,0.6,0.9491797685623169,0.8862079381942749,0.9999998807907104,0.04580613598227501,0.050820231437683105
halueval-729,halueval,1,5,0.1,0.8,0.4,0.6775797009468079,0.4203406274318695,1.0,0.18151068687438965,0.32242029905319214
halueval-144,halueval,0,5,0.1,0.8,0.4,0.6633695363998413,0.28467249870300293,1.0,0.22149188816547394,0.3366304636001587
halueval-6327,halueval,1,5,1.0,0.2,1.0,0.9843276143074036,0.9608190059661865,1.0,0.01919468864798546,0.015672385692596436
halueval-8067,halueval,0,5,0.0,1.0,0.2,0.9481620788574219,0.9109421968460083,0.9910391569137573,0.02668004482984543,0.051837921142578125
halueval-4958,halueval,1,5,0.6,0.4,0.8,0.7129288911819458,0.28232234716415405,0.9999998807907104,0.35158875584602356,0.2870711088180542
halueval-463,halueval,0,5,0.2,0.6,0.4,0.4029272198677063,0.09408434480428696,1.0,0.35510554909706116,0.5970727801322937
halueval-9934,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-1168,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-4119,halueval,0,5,0.4,0.4,0.6,0.8003875613212585,0.6759210228919983,1.0,0.14918823540210724,0.19961243867874146
halueval-8913,halueval,1,5,0.1,0.8,0.4,0.6576424837112427,0.3757175803184509,0.9705371856689453,0.1871342957019806,0.3423575162887573
halueval-7836,halueval,0,5,0.0,1.0,0.2,0.5532152652740479,0.24607083201408386,0.796024739742279,0.2216361165046692,0.44678473472595215
halueval-3818,halueval,1,5,0.1,0.8,0.4,0.4253244996070862,0.20855270326137543,1.0,0.22224372625350952,0.5746755003929138
halueval-4975,halueval,0,5,0.1,0.8,0.4,0.5265035629272461,0.1222660094499588,1.0,0.2742748260498047,0.4734964370727539
halueval-316,halueval,0,5,0.0,1.0,0.2,0.5836818814277649,0.15175914764404297,0.9304836988449097,0.32054296135902405,0.4163181185722351
halueval-4481,halueval,0,5,0.2,0.6,0.4,0.8215385675430298,0.6863846778869629,0.9999999403953552,0.1286674588918686,0.17846143245697021
halueval-1610,halueval,1,5,0.6,0.4,0.8,0.8459811210632324,0.6149530410766602,0.9999998211860657,0.18863362073898315,0.15401887893676758
halueval-1481,halueval,0,5,0.0,1.0,0.2,0.6966773271560669,0.47743019461631775,0.9500335454940796,0.15222083032131195,0.3033226728439331
halueval-2829,halueval,1,5,0.2,0.6,0.4,0.6034770011901855,0.3302479386329651,1.0,0.31691819429397583,0.39652299880981445
halueval-2250,halueval,0,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-8791,halueval,1,5,0.1,0.8,0.4,0.493224561214447,0.19927777349948883,1.0,0.2939966320991516,0.506775438785553
halueval-7571,halueval,1,5,0.6,0.4,0.8,0.9760306477546692,0.9492615461349487,1.0,0.02026870846748352,0.02396935224533081
halueval-1493,halueval,0,5,0.3,0.6,0.6,0.7532542943954468,0.626850962638855,1.0,0.1658264845609665,0.24674570560455322
halueval-3623,halueval,1,5,0.6,0.4,0.8,0.8951572179794312,0.7378932237625122,1.0,0.12840557098388672,0.10484278202056885
halueval-6157,halueval,1,5,0.0,1.0,0.2,0.4155775010585785,0.008502001874148846,0.8907099962234497,0.32309192419052124,0.5844224989414215
halueval-507,halueval,0,5,0.3,0.6,0.6,0.3844306468963623,-0.03821428492665291,1.0,0.4630855619907379,0.6155693531036377
halueval-6642,halueval,1,5,0.6,0.4,0.8,0.814564049243927,0.5364101529121399,1.0,0.22711171209812164,0.185435950756073
halueval-4442,halueval,1,5,1.0,0.2,1.0,1.0,1.0,1.0,0.0,0.0
halueval-9927,halueval,0,5,0.0,1.0,0.2,0.9447781443595886,0.9150515794754028,0.9786257743835449,0.019864289090037346,0.05522185564041138
halueval-6816,halueval,1,5,1.0,0.2,1.0,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.0,1.1920928955078125e-07
halueval-7386,halueval,1,5,0.1,0.8,0.4,0.6899842023849487,0.4135134220123291,0.9999999403953552,0.15415111184120178,0.31001579761505127
halueval-9853,halueval,1,5,0.6,0.4,0.8,0.7679921388626099,0.4199806749820709,0.9999998211860657,0.2841501832008362,0.23200786113739014
halueval-5204,halueval,0,5,0.1,0.8,0.4,0.44381919503211975,0.0309577789157629,0.9933492541313171,0.3704492747783661,0.5561808049678802
halueval-4655,halueval,1,5,1.0,0.2,1.0,0.9999998211860657,0.9999997615814209,0.9999997615814209,5.960464477539063e-08,1.7881393432617188e-07
halueval-2122,halueval,0,5,0.0,1.0,0.2,0.6505633592605591,0.13199599087238312,0.9921995401382446,0.40502068400382996,0.3494366407394409
halueval-6213,halueval,1,5,0.0,1.0,0.2,0.5497642755508423,0.23274236917495728,0.9974457621574402,0.33564916253089905,0.4502357244491577
halueval-1391,halueval,0,5,0.0,1.0,0.2,0.705592930316925,0.4112544357776642,0.9783192873001099,0.17106270790100098,0.29440706968307495
halueval-5364,halueval,0,5,1.0,0.2,1.0,0.9999998807907104,0.9999999403953552,0.9999999403953552,5.960464477539063e-08,1.1920928955078125e-07
halueval-7183,halueval,1,5,0.4,0.4,0.6,0.7349532246589661,0.5582554340362549,1.0,0.21640974283218384,0.26504677534103394
halueval-7268,halueval,1,5,0.1,0.8,0.4,0.6980661153793335,0.45349669456481934,1.0,0.15027880668640137,0.3019338846206665
halueval-8198,halueval,1,5,0.0,1.0,0.2,0.533312201499939,0.41246524453163147,0.679452657699585,0.0963231772184372,0.46668779850006104
halueval-3251,halueval,1,5,0.6,0.4,0.8,0.9796228408813477,0.9490572214126587,1.0,0.02495676279067993,0.020377159118652344
halueval-4159,halueval,1,5,0.3,0.6,0.6,0.695033073425293,0.4885816276073456,1.0,0.24024698138237,0.30496692657470703
halueval-4873,halueval,1,5,0.6,0.4,0.8,0.7721648216247559,0.4304121136665344,0.9999999403953552,0.2790399193763733,0.22783517837524414
halueval-1320,halueval,1,5,0.3,0.6,0.6,0.5782598853111267,0.19857820868492126,1.0,0.31822967529296875,0.4217401146888733
truthfulqa_500_inc_1,truthfulqa,1,5,0.0,1.0,0.2,0.7754901647567749,0.6371961832046509,0.9041925668716431,0.10065514594316483,0.2245098352432251
truthfulqa_293_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.9040225744247437,0.8400292992591858,0.9840755462646484,0.044183265417814255,0.09597742557525635
truthfulqa_186_corr_2,truthfulqa,0,5,0.0,1.0,0.2,0.9501902461051941,0.9351058602333069,0.9666235446929932,0.010371443815529346,0.04980975389480591
truthfulqa_629_corr_1,truthfulqa,0,5,0.0,1.0,0.2,0.6137360334396362,0.4803195297718048,0.7822293639183044,0.09279757738113403,0.38626396656036377
truthfulqa_512_corr_3,truthfulqa,0,5,0.0,1.0,0.2,0.7633007168769836,0.6326543688774109,0.9173594117164612,0.0993819460272789,0.23669928312301636
truthfulqa_437_inc_2,truthfulqa,1,5,0.2,0.6,0.4,0.6426595449447632,0.5204631090164185,1.0,0.1850004345178604,0.3573404550552368
truthfulqa_550_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.5969200730323792,0.2387845814228058,0.8786121010780334,0.2340126633644104,0.40307992696762085
truthfulqa_184_corr_2,truthfulqa,0,5,0.0,1.0,0.2,0.9231666326522827,0.8804113268852234,0.9595553874969482,0.02868535742163658,0.07683336734771729
truthfulqa_518_inc_1,truthfulqa,1,5,0.1,0.8,0.4,0.4893262982368469,0.26564091444015503,1.0,0.23291939496994019,0.5106737017631531
truthfulqa_91_best,truthfulqa,0,5,0.0,1.0,0.2,0.6420419812202454,0.5573903322219849,0.7473901510238647,0.06528406590223312,0.35795801877975464
truthfulqa_654_inc_1,truthfulqa,1,5,0.0,1.0,0.2,0.7847436666488647,0.6706045866012573,0.9036515951156616,0.07096701860427856,0.21525633335113525
truthfulqa_117_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.8964559435844421,0.8358092308044434,0.9443784356117249,0.033958688378334045,0.10354405641555786
truthfulqa_78_corr_1,truthfulqa,0,5,0.0,1.0,0.2,0.6847540736198425,0.4603414535522461,0.9002096652984619,0.13847768306732178,0.31524592638015747
truthfulqa_292_inc_2,truthfulqa,1,5,0.0,1.0,0.2,0.7675378918647766,0.6486298441886902,0.8991599678993225,0.06433598697185516,0.2324621081352234
truthfulqa_791_best,truthfulqa,0,5,0.0,1.0,0.2,0.7899398803710938,0.7252246141433716,0.9101985692977905,0.054472655057907104,0.21006011962890625
truthfulqa_498_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.7700705528259277,0.6150330305099487,0.9002339839935303,0.10084216296672821,0.22992944717407227
truthfulqa_155_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.621504008769989,0.5121741890907288,0.8502565026283264,0.1034485325217247,0.378495991230011
truthfulqa_304_corr_1,truthfulqa,0,5,0.0,1.0,0.2,0.5280808210372925,0.183558851480484,0.8117727041244507,0.20400243997573853,0.4719191789627075
truthfulqa_472_corr_2,truthfulqa,0,5,0.0,1.0,0.2,0.853875994682312,0.7704541087150574,0.9435429573059082,0.05055813863873482,0.146124005317688
truthfulqa_630_best,truthfulqa,0,5,0.0,1.0,0.2,0.5943266749382019,0.44614413380622864,0.7140935063362122,0.08883961290121078,0.4056733250617981
truthfulqa_785_inc_2,truthfulqa,1,5,0.0,1.0,0.2,0.7998946309089661,0.6659972667694092,0.8988505005836487,0.07909039407968521,0.20010536909103394
truthfulqa_287_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.9276283383369446,0.8936468362808228,0.9654911756515503,0.01838802546262741,0.07237166166305542
truthfulqa_216_inc_1,truthfulqa,1,5,0.0,1.0,0.2,0.6984126567840576,0.4903791546821594,0.8799518346786499,0.11951178312301636,0.3015873432159424
truthfulqa_14_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.8845831751823425,0.8045029044151306,0.9558337926864624,0.04889439791440964,0.11541682481765747
truthfulqa_74_inc_3,truthfulqa,1,5,0.0,1.0,0.2,0.767281174659729,0.6666985154151917,0.845653772354126,0.058984238654375076,0.232718825340271
truthfulqa_714_best,truthfulqa,0,5,0.0,1.0,0.2,0.7047220468521118,0.48688310384750366,0.8637279272079468,0.13795703649520874,0.2952779531478882
truthfulqa_6_inc_3,truthfulqa,1,5,0.0,1.0,0.2,0.716856837272644,0.6193501949310303,0.860809326171875,0.0811578631401062,0.28314316272735596
truthfulqa_385_inc_2,truthfulqa,1,5,0.0,1.0,0.2,0.6622044444084167,0.5635430812835693,0.820976734161377,0.07239381223917007,0.33779555559158325
truthfulqa_548_inc_4,truthfulqa,1,5,0.3,0.6,0.6,0.6658414006233215,0.39891907572746277,0.9999998807907104,0.22842437028884888,0.33415859937667847
truthfulqa_358_inc_0,truthfulqa,1,5,0.0,1.0,0.2,0.8675327301025391,0.8132439255714417,0.9316944479942322,0.03999864682555199,0.13246726989746094
truthfulqa_468_inc_5,truthfulqa,1,5,0.0,1.0,0.2,0.8699056506156921,0.8162803053855896,0.9306175708770752,0.035323310643434525,0.13009434938430786
truthfulqa_189_corr_1,truthfulqa,0,5,0.0,1.0,0.2,0.9426349401473999,0.9061198234558105,0.9743169546127319,0.02312760055065155,0.0573650598526001
truthfulqa_90_inc_3,truthfulqa,1,5,0.0,1.0,0.2,0.8807884454727173,0.7602985501289368,0.9601197242736816,0.059997595846652985,0.11921155452728271
truthfulqa_548_inc_1,truthfulqa,1,5,0.6,0.4,0.8,0.7554259300231934,0.3885647654533386,1.0,0.2995408773422241,0.24457406997680664
